grid_size,start_x,start_y,start_d,goal_x,goal_y,goal_d,lava_tiles
11,2,3,north,4,10,east,2_2;7_10;7_7;10_7;6_8;7_0;4_5;0_2;3_2;1_8;9_4;7_3;6_2;9_8;8_4;3_9;10_1;0_7;9_9;5_7;5_5;6_10;8_3;10_0;1_7;3_10;7_8;0_5;4_8;9_3;9_5;0_6;5_10;9_6;10_6;8_9;0_1;7_1;0_4;2_0;6_4;2_1;5_9;1_3;7_5;3_0;2_10;5_0;2_8;10_3;7_9;4_0;2_7;6_9;9_2;6_6;4_2;2_4;10_9;1_4;10_2;5_1;0_8;3_8;1_1;5_4;6_1;2_6;10_4;6_5;4_3;1_5;0_0;10_10;6_7;8_0;9_7;3_3;1_10;8_7;0_9;5_3;3_1;4_4;7_2;4_6;6_0;7_6;9_1;0_3;9_10;3_4;10_5;2_9;4_9
5,2,2,north,1,2,west,4_3;3_4;4_1;2_3;3_1;2_1;1_3;0_1;1_0;3_2;4_2;2_0;0_2;1_4;1_1;3_3;0_4
7,2,6,east,3,2,east,6_5;2_2;5_5;0_2;4_1;0_0;4_2;6_1;4_4;3_0;4_3;2_4;6_2;5_2;4_6;1_5;5_4;3_6;2_3;5_1;1_2;3_1;6_6;3_4;6_0;5_6;6_3;0_1;0_3;5_3;1_4;1_3;2_1;0_5
8,4,2,south,3,1,east,5_7;6_2;2_3;1_0;6_1;0_7;7_0;1_7;4_6;5_1;3_5;6_6;2_7;7_2;0_5;4_1;4_4;5_0;0_6;5_2;4_3;5_3;7_4;3_7;1_2;3_4;2_2;4_0;1_3;2_5;5_6;3_3;3_0;2_6;0_0;0_2;7_5;6_7;1_6;6_5;4_7
8,3,6,south,0,4,west,6_5;7_3;3_2;4_5;7_1;6_0;0_5;4_1;5_6;1_0;0_3;5_0;7_6;1_5;1_1;0_2;3_4;5_7;1_6;5_1;0_7;1_3;0_1;6_7;0_6;6_2;4_0;2_3;0_0;5_5;2_2;7_2;3_3;7_7;2_1;5_4;2_7;5_2;1_2;3_7;7_5;4_2;4_3;6_1;7_4;4_4;2_4
13,12,11,east,8,8,north,10_1;11_12;8_10;4_6;12_0;12_10;11_8;8_12;3_4;4_3;9_9;0_1;12_7;10_12;10_9;6_6;11_5;6_8;2_12;11_11;6_5;1_3;0_0;5_7;2_8;8_2;2_9;7_11;9_11;5_10;9_7;5_12;10_0;1_5;2_6;7_0;1_11;10_6;3_0;5_4;3_12;10_8;12_2;1_1;0_12;0_11;0_4;6_12;6_7;11_6;1_4;8_5;12_12;7_3;4_12;5_6;0_5;4_4;9_4;0_9;12_9;9_10;6_3;8_4;3_9;2_4;0_6;1_7;11_10;7_10;5_9;12_6;11_1;8_3;2_11;5_5;11_0;8_0;2_1;4_11;7_7;3_11;6_4;1_2;0_8;3_5;2_0;2_2;2_7;2_3;1_8;3_10;11_3;8_6;0_10;9_6;7_2;9_1;5_11;6_10;9_0;1_9;9_3;10_11;11_9;8_9;9_2;2_10;8_1;6_9;12_3;1_10;8_7;10_5;6_1;5_0;12_8
5,4,2,north,4,4,west,3_3;2_4;1_4;1_1;0_1;0_0;1_0;4_0;2_0;0_3;3_1;4_1;3_2;2_2;3_0
8,5,6,east,6,3,east,6_6;1_1;5_7;6_0;5_5;0_3;7_5;5_3;2_2;1_2;2_5;0_5;3_6;0_7;1_0;7_2;0_2;3_0;3_4;0_6;7_4;1_4;1_7;4_2;4_3;1_5;7_1;2_0;4_0;2_3;0_1;5_2;4_5;4_7;5_1;2_7;3_5;1_3;2_1;6_5;6_7;6_1;5_4
8,5,7,north,1,4,south,0_1;3_3;5_3;4_7;5_4;0_2;7_6;6_1;1_5;3_0;1_1;3_2;6_2;4_1;4_4;0_4;5_1;5_0;3_5;2_4;6_7;5_6;7_1;1_0;7_2;2_1;7_5;4_2;4_5;1_3;4_3;2_6;6_5;2_5;7_0;3_4;7_4;2_0;2_3;0_3;3_7;6_0;4_6;7_7;1_6;2_2;0_5;0_6
7,4,3,south,3,4,north,0_0;6_5;5_6;2_0;6_1;2_2;1_3;4_2;4_1;0_2;6_3;1_0;1_1;1_6;0_1;0_4;5_1;6_2;6_6;0_6;5_5;6_0;4_5;3_5;2_5;3_3;5_2;0_5;4_0;2_1;5_4;5_0;1_5;2_4;2_6;3_6
12,2,10,east,8,3,east,5_0;7_7;6_11;4_10;1_5;9_8;3_0;8_2;2_2;11_0;5_5;4_6;3_3;3_10;3_6;1_1;10_5;5_9;5_11;2_6;8_10;3_4;6_2;10_11;0_1;0_6;9_3;1_9;5_6;6_1;7_8;5_1;11_4;10_8;10_1;0_5;11_1;9_5;1_4;6_0;8_1;5_8;9_0;11_9;9_9;3_8;4_11;10_0;9_10;3_7;2_0;7_10;7_1;0_8;11_11;1_11;5_10;7_4;6_5;9_1;2_11;4_9;6_3;11_8;10_10;2_9;4_1;0_11;4_5;0_10;0_9;11_2;7_5;7_2;1_7;5_2;1_0;8_5;4_2;3_9;1_8;7_0;6_10;6_4;3_11;11_7;3_2;5_7;8_9;7_3;10_7;8_8;9_2;9_11;7_6;2_7;9_4;11_3;11_6;0_2;6_7;8_11;11_5;0_3;9_7;4_0;11_10
13,0,8,west,3,10,north,6_10;5_10;7_10;6_11;11_0;12_1;8_9;3_7;8_10;4_8;2_12;11_7;1_10;6_7;0_3;2_7;0_9;0_2;11_2;10_10;11_4;8_3;5_0;9_8;12_7;11_10;12_11;2_0;4_9;9_3;9_12;9_11;6_6;10_11;8_12;10_1;10_6;5_9;10_0;2_1;0_4;5_2;8_2;5_6;6_2;10_9;1_4;1_6;12_5;2_5;1_12;10_4;0_1;8_7;3_1;11_9;3_9;11_1;7_11;12_3;0_0;3_4;7_3;11_8;12_6;4_3;5_5;7_2;1_8;12_12;9_0;5_12;10_7;10_5;6_3;12_4;6_9;3_3;7_0;6_4;8_1;12_2;12_9;8_8;3_0;10_8;1_3;11_12;7_6;1_1;4_2;7_8;7_5;10_2;4_6;7_4;0_10;3_6;10_3;4_12;7_9;9_9;3_8;6_5;9_2;11_5;6_1;2_11;1_0;5_11
5,4,3,west,2,2,north,1_3;1_1;2_4;1_0;3_3;3_0;0_2;0_4;2_3;2_0;0_1;0_0;1_4;4_4;4_1;4_0;3_1;3_4;0_3
12,4,6,east,10,4,south,10_7;7_11;11_0;11_5;2_6;10_5;0_5;8_1;1_0;2_9;6_5;6_10;8_7;3_0;5_9;1_2;5_2;4_8;6_0;3_2;4_2;8_8;7_0;6_8;1_9;11_2;2_5;3_3;2_7;0_2;1_11;4_9;9_0;0_4;4_10;1_3;11_3;1_1;3_6;0_11;5_11;0_9;0_6;5_4;2_3;6_4;6_7;5_6;8_4;7_6;3_5;8_11;7_5;1_4;10_1;2_0;4_1;7_1;7_3;8_2;11_11;11_8;4_0;11_9;1_10;5_8;8_0;6_11;4_11;0_8;4_3;3_1;8_10;1_6;3_10;5_0;3_4;0_10;2_11;2_2;10_8;8_6;5_3;2_10;5_7;4_4;6_2;11_10;5_5;8_3;11_6;0_0;3_7;10_10;7_9;10_6;3_8;6_9;9_3;9_10;3_9;8_9;6_6;9_1;3_11;10_2;11_4
5,4,3,south,1,1,west,1_3;0_3;2_1;4_2;3_1;2_0;1_2;4_0;2_2;1_4;4_1;3_3;3_0;3_2;4_4;3_4;0_2;0_1
9,0,8,west,5,0,west,4_3;5_7;8_1;2_0;5_5;6_7;3_4;3_6;3_0;3_5;8_7;7_1;1_6;2_4;1_5;7_4;1_2;8_6;0_4;0_5;7_3;0_7;2_1;3_7;7_6;1_3;4_6;1_8;1_0;0_1;3_3;1_1;3_2;7_5;8_2;4_4;1_4;4_8;4_1;8_8;2_7;0_3;3_1;5_4;5_6;2_5;8_5;2_2;5_2;7_0;6_6;6_4;0_0;1_7
12,7,0,north,11,7,south,7_5;0_7;6_3;9_6;7_9;7_10;11_8;10_1;9_11;7_11;2_5;3_10;6_9;4_9;8_4;3_7;1_9;7_2;1_4;4_8;2_1;1_3;8_11;2_4;2_10;9_9;7_3;0_11;3_11;6_1;7_4;10_11;9_4;10_10;9_7;2_3;11_1;5_9;4_0;2_9;6_4;8_0;9_2;0_5;4_6;0_2;0_4;4_10;3_0;11_10;10_4;10_3;4_2;6_5;5_1;7_7;6_6;11_0;0_9;11_9;4_1;8_5;2_7;0_1;8_7;5_5;1_8;1_0;8_1;8_6;8_3;11_5;10_0;3_9;10_7;5_6;0_10;2_11;1_1;4_3;1_6;9_10;3_2;0_3;9_0;3_8;11_4;5_11;11_2;5_10;10_2;8_10;5_8;10_5
10,5,3,north,7,7,north,7_9;1_2;5_9;5_2;1_3;8_0;6_3;7_5;1_1;8_7;7_2;4_4;9_7;7_3;8_2;2_1;8_6;3_4;7_4;0_6;6_5;5_8;3_1;4_7;6_1;4_5;2_9;2_2;2_0;4_8;7_6;4_0;3_8;1_8;2_4;8_8;1_7;2_5;2_7;1_9;9_1;2_6;4_6;9_6;0_7;3_2;6_9;2_3;9_4;3_9;3_7;0_9;0_3;1_4;6_8;0_4;9_2;5_4;1_5;5_7;1_0;0_1;0_0;2_8;8_5;4_2;6_2;9_9
8,1,5,east,0,2,south,1_1;6_4;7_3;1_2;4_1;4_3;6_3;4_7;4_5;6_1;5_3;5_5;0_5;7_6;5_6;2_2;7_7;5_2;4_6;3_5;6_6;6_7;1_0;1_3;3_6;1_6;2_6;2_1;0_1;5_7;5_4;3_7;0_0;2_0;0_4;2_7;0_3;2_3;7_0;4_2;3_0;3_1;0_7;7_4;4_0
7,6,0,south,0,4,north,0_1;1_5;4_3;5_5;3_4;2_1;5_3;4_6;0_3;2_5;0_5;0_0;1_1;1_6;5_0;4_4;1_2;3_5;2_6;6_2;5_6;5_2;6_4;4_2;0_6;4_0;6_5;4_5;6_1;6_6;4_1;1_4
14,0,3,north,7,11,west,4_4;1_6;13_11;0_7;2_2;13_1;3_13;5_11;7_9;3_0;7_7;4_8;8_12;4_11;12_0;0_9;5_4;9_5;6_12;5_9;9_9;10_1;11_13;6_1;11_8;7_12;2_6;10_4;3_9;10_8;7_0;13_6;13_2;6_10;8_0;13_4;10_9;5_7;11_9;12_11;3_10;6_2;11_12;10_10;10_7;6_3;9_7;2_7;12_7;12_4;10_2;2_10;12_8;5_5;2_4;9_2;13_5;2_13;10_12;7_1;9_3;4_6;12_2;6_4;10_6;1_12;11_5;7_2;13_7;6_11;7_3;3_3;4_0;2_3;4_13;10_3;13_0;5_0;5_6;1_11;8_2;0_8;0_0;1_8;5_1;8_4;4_12;7_10;13_13;7_4;8_5;13_12;13_3;11_10;0_11;8_3;7_5;3_1;3_2;5_10;10_5;4_9;8_10;13_10;11_2;13_8;5_12;5_3;8_9;11_6;8_7;6_13;10_13;8_1;0_10;9_12;11_0;3_4;9_1;11_3;6_0;6_7;9_0;10_11;2_5;1_0;3_7;5_8;12_12;9_8;1_4;12_1;2_8;9_11;8_13;12_10;2_0;5_2;6_9;0_5;9_13;9_6;7_6;11_7;1_1;1_2;1_13;13_9;1_5;3_6;0_4;12_13
10,4,3,west,5,4,north,2_2;9_5;7_8;0_0;8_9;3_0;6_0;3_9;9_4;0_1;1_9;3_2;5_2;3_6;9_7;8_8;4_1;7_2;7_7;1_6;4_7;9_6;4_2;3_8;8_1;9_8;6_8;3_1;0_7;0_6;5_1;7_1;4_8;4_9;5_6;0_9;6_4;2_9;2_0;4_0;2_1;0_8;6_6;7_5;0_4;1_4;5_0;4_4;2_8;8_2;0_5;7_6;6_2;1_2;9_9;9_0;4_6;0_3;7_9;2_5;8_5;2_4;6_7;6_3;3_7;3_3;7_0;4_5
10,3,7,west,1,7,west,9_1;7_4;8_2;6_8;8_6;9_0;2_6;6_1;7_3;0_8;5_0;2_3;1_0;2_2;3_2;3_9;6_5;1_4;2_4;7_6;2_1;9_7;0_1;9_2;8_8;1_6;1_5;6_0;7_7;1_3;9_5;1_1;9_8;0_4;1_9;7_5;6_3;3_5;4_0;6_4;4_7;7_8;1_2;4_8;1_8;4_5;5_9;5_2;3_4;8_4;2_9;3_8;3_6;4_2;2_5;4_9;0_6;8_1;3_1;4_3
9,0,5,west,7,1,east,8_6;7_5;5_8;2_5;7_4;3_8;4_4;7_8;2_1;1_4;3_7;7_7;1_3;5_7;1_5;0_8;7_2;2_4;4_1;7_3;0_1;4_7;3_5;5_6;6_6;5_0;5_3;2_6;4_5;2_0;6_3;6_1;5_4;7_6;4_3;4_6;7_0;6_5;5_5;6_4;8_7;1_6;8_3;0_4;8_2;8_8;8_1;6_0;4_8;0_3;3_3;6_2;2_7;4_0;2_3;1_2
9,4,8,east,0,7,south,3_7;8_6;4_0;7_2;6_5;7_1;6_1;4_4;5_2;2_1;6_6;5_0;5_4;2_8;6_0;8_0;1_5;6_4;2_4;0_8;5_7;5_3;4_2;1_4;7_3;1_8;8_7;5_8;7_0;7_4;4_6;8_5;7_6;3_1;3_2;2_7;1_2;1_1;2_6;4_3;0_3;5_5;3_6;2_5;7_7;8_8;6_7;6_2;7_8;0_0;6_8;3_3;4_1
7,1,2,south,4,0,east,1_5;4_4;5_6;2_0;4_6;4_2;6_4;0_5;6_6;6_0;6_5;1_3;4_5;1_4;0_1;3_6;3_1;3_3;6_2;5_0;3_2;5_3;2_1;5_5;1_1;5_2;1_6;3_5;2_2;0_3;0_4;0_0;2_6;1_0;2_5;2_3
14,5,9,south,0,9,north,7_11;12_2;10_5;0_13;10_6;6_10;0_7;4_7;3_3;4_8;13_13;3_9;0_11;4_11;5_8;0_10;9_8;2_1;11_13;11_4;12_1;9_9;0_4;11_1;3_5;11_2;1_3;3_13;6_9;7_1;5_12;5_1;6_0;5_11;0_3;8_3;8_10;9_3;7_13;2_10;3_7;6_13;6_1;6_2;4_0;5_2;7_9;1_11;7_7;9_6;3_12;11_11;0_6;8_12;7_8;8_6;5_5;4_9;5_10;8_9;13_12;6_5;11_5;0_5;9_13;10_1;12_8;8_1;10_12;2_13;5_13;12_11;10_7;2_6;1_13;2_5;8_4;3_1;2_11;1_6;2_3;8_13;1_7;10_3;1_5;13_11;11_8;8_8;13_3;12_4;10_2;2_8;5_6;8_2;6_6;4_10;4_3;9_12;13_10;2_2;12_13;12_0;9_1;3_8;10_13;13_2;4_13;12_12;9_4;13_4;8_5;13_6;10_10;4_1;1_12;12_3;10_4;3_0;13_1;12_5;3_4;8_7;11_9;0_12;3_10;1_10;13_8;6_8;1_0;1_1;5_7;7_0;2_4;11_7;11_3;4_12;7_12;2_0;12_9;13_9;10_8;7_4;11_10;2_12;1_9;9_2;11_0;10_0
8,2,7,west,6,3,north,3_4;3_2;5_4;7_3;5_7;3_5;0_7;5_3;7_5;7_6;1_7;6_4;1_5;4_7;2_2;6_6;0_6;7_7;1_3;2_0;1_0;1_6;4_1;6_1;6_0;2_1;5_0;2_4;3_7;2_6;3_1;7_2;3_3;1_2;6_2;1_4;5_2;4_3;2_5;7_4;5_6
9,1,0,north,6,5,north,8_1;8_7;7_6;0_0;3_2;7_7;2_6;8_0;3_7;5_5;3_5;8_8;6_2;3_1;1_4;5_6;1_1;5_8;7_1;5_3;2_4;1_3;8_5;3_0;3_6;7_4;2_0;4_8;3_8;3_3;2_8;0_8;5_0;7_2;4_5;5_1;0_5;2_7;6_8;6_7;5_7;8_3;4_0;4_3;7_8;6_3;1_6;1_8;3_4;7_5;1_7;6_6;8_4;4_1;0_2;2_3;0_3;4_4;7_0;1_2;4_7
14,10,12,south,1,9,north,10_3;3_8;0_6;6_9;0_7;2_9;0_3;9_6;1_10;11_6;10_7;11_0;6_1;9_5;0_9;7_6;0_1;0_2;7_4;13_6;7_2;12_7;5_5;3_3;4_4;4_6;7_10;3_5;8_1;12_11;12_5;2_3;4_3;7_7;4_5;6_3;13_2;4_8;8_13;8_2;11_12;4_10;12_9;8_6;8_7;3_0;3_4;5_13;0_11;10_10;9_4;4_2;11_1;6_11;12_2;6_7;2_11;9_10;11_2;13_10;11_13;0_12;6_5;11_9;1_11;10_11;6_8;6_2;5_8;13_9;5_3;1_3;7_1;12_1;7_12;2_12;13_12;12_6;11_11;5_10;13_4;7_3;13_7;4_11;9_7;2_7;10_13;11_3;3_12;12_8;8_3;10_2;13_8;4_12;5_1;13_5;11_8;9_9;10_5;3_6;12_12;9_13;8_0;13_0;11_5;2_10;8_10;3_7;1_2;1_6;1_1;2_5;8_9;5_9;11_4;5_12;1_0;5_2;11_7;4_7;11_10;3_11;1_7;9_1;0_5;6_13;2_8;4_0;7_9;0_13;5_11;0_8;10_8;1_4;4_13;5_4;10_0;2_4;12_10;2_1;6_6;8_11;10_6;12_0;6_0;3_9;4_9
13,3,5,west,7,12,south,4_11;12_0;2_3;6_8;9_2;11_4;1_7;0_1;4_1;10_6;12_5;11_10;2_8;10_8;0_12;4_12;6_11;6_10;2_1;9_11;4_9;12_2;4_7;7_11;10_5;7_5;4_5;0_2;5_6;3_6;7_3;7_6;1_2;9_6;9_9;4_3;7_0;10_2;11_12;2_2;8_11;9_12;1_5;8_2;8_8;7_9;7_2;2_0;9_5;8_1;12_8;1_8;9_3;7_1;9_1;6_2;3_10;12_12;11_11;4_8;8_4;8_5;10_1;10_4;1_1;0_10;3_8;0_7;5_9;0_8;0_9;0_11;11_5;7_4;12_3;8_10;0_0;6_6;4_10;6_4;12_11;5_7;11_3;10_9;4_4;7_7;0_4;1_0;3_7;6_0;12_7;10_3;2_11;3_11;3_9;11_6;5_8;5_5;6_7;1_4;8_7;1_6;2_10;10_7;10_0;1_3;11_9;9_0;10_10;7_8;2_12;11_0;10_11;8_0;12_9;5_10;7_10;2_5;11_2;2_9;5_4;4_6;2_6;5_12;2_7;0_5;8_12;6_3;6_12
12,10,8,north,5,7,south,5_5;11_10;0_10;6_6;3_7;11_6;7_1;1_9;0_6;8_2;2_4;3_9;8_1;0_0;1_8;1_3;2_9;5_1;11_5;2_6;1_5;11_4;0_3;2_5;9_0;5_8;11_7;6_2;0_7;6_11;8_8;10_1;10_5;10_9;6_4;4_7;9_3;0_4;4_10;6_10;7_0;6_7;5_2;10_3;3_2;1_10;5_4;4_3;6_3;1_0;1_7;3_1;3_10;5_6;9_4;0_2;1_1;2_2;2_7;3_3;0_11;3_11;9_10;2_3;1_4;10_11;5_3;9_1;6_5;5_0;11_11;7_7;4_9;9_7;8_6;8_0;4_4;3_0;4_1;8_5;4_0;11_3;11_2;1_11;7_8;7_2;5_9;3_5;8_7;0_8;2_0;7_6
9,4,8,north,3,3,west,5_5;7_7;4_5;2_5;3_8;7_5;8_6;5_3;5_0;4_1;1_0;1_4;5_7;8_5;6_5;5_8;2_3;7_0;8_7;6_7;5_1;2_1;8_0;3_5;7_2;8_3;4_0;6_2;7_8;5_2;7_6;7_3;1_7;4_2;6_8;8_2;0_0;2_6;8_1;4_3;6_3;2_4;1_8;3_1;7_1;7_4;1_6;0_1;6_1;6_6;3_6;3_7;1_2;3_4;3_2;0_2
13,7,1,south,11,8,north,9_9;1_4;9_1;3_7;6_5;8_1;6_10;6_1;6_9;0_12;5_3;10_7;7_6;3_6;11_11;5_12;8_3;10_9;7_11;8_8;2_8;5_6;1_2;5_9;10_4;5_8;10_0;9_12;5_5;11_12;1_12;11_9;7_8;0_7;9_6;9_3;2_10;0_2;7_12;9_4;11_0;11_10;7_2;2_6;10_12;4_2;11_6;7_4;1_5;12_4;6_2;11_2;6_12;2_9;0_3;12_0;6_0;10_8;5_0;6_11;2_11;4_8;5_1;12_9;3_9;5_2;0_11;8_0;12_6;8_11;2_7;3_2;10_1;8_5;0_10;2_0;0_9;1_1;1_0;6_7;12_2;0_1;9_7;11_3;10_11;0_8;3_1;9_8;4_10;4_11;12_3;3_12;7_5;4_7;3_3;8_9;5_10;8_12;4_0;8_2;0_0;1_8
8,1,1,west,1,0,east,2_6;1_4;5_4;4_5;6_3;2_3;1_7;2_5;2_1;4_2;1_5;1_2;6_5;6_0;6_4;3_5;7_5;5_7;3_1;3_7;5_3;6_2;7_6;4_1;0_5;0_3;0_2;0_0;1_6;7_2;4_7;0_7;0_1;6_1;0_6;5_2;1_3;5_1;6_6;7_7;4_3;3_6;6_7;4_0;2_4
5,3,2,west,2,4,west,0_4;4_2;3_0;1_3;0_0;0_3;4_3;4_1;4_0;3_4;2_1;0_2;0_1;1_2;1_0;1_1;2_2;1_4;2_0
9,4,5,east,7,8,south,7_4;4_6;7_0;2_7;6_0;2_5;4_1;0_2;5_3;1_6;8_1;7_7;2_0;4_7;0_0;0_5;8_7;2_1;0_7;3_5;1_0;3_4;7_6;5_6;8_2;1_3;2_8;1_8;5_1;6_6;4_0;0_1;3_3;3_2;6_7;3_8;5_2;0_8;5_7;7_2;6_1;4_8;1_4;3_6;5_0;3_0;4_4;6_2;2_4;1_2;3_7;7_3;2_2;5_5;8_4
6,5,5,west,2,0,north,4_0;1_3;3_5;2_4;0_3;2_5;1_2;4_1;5_0;2_2;5_2;3_3;1_0;3_0;3_1;1_4;1_1;5_1;4_2;0_0;2_1;2_3
12,7,6,south,6,0,north,1_2;0_9;9_7;3_8;2_11;9_2;6_2;9_4;10_2;7_4;10_5;10_11;4_6;10_7;11_1;0_6;3_4;1_5;9_6;7_0;8_6;0_5;2_6;5_5;7_3;2_1;6_11;0_0;6_10;3_1;11_2;4_3;0_2;11_6;0_11;2_4;10_9;1_9;5_7;10_6;0_4;8_3;8_8;11_4;8_9;5_3;3_3;5_6;1_3;10_0;10_3;7_1;9_10;11_3;11_11;3_2;10_1;3_9;1_8;2_5;6_8;7_9;0_3;4_5;8_11;3_7;6_4;6_7;4_0;9_11;7_2;9_3;6_3;7_7;10_4;10_8;11_0;4_1;9_8;3_11;9_1;8_10;1_11;9_9;0_1;4_10;3_5;9_5;0_8;4_2;7_5;4_9;11_7;2_0;0_10;11_5;6_1;0_7;5_1;2_8;8_1;3_0;4_4;3_10;8_2;8_5;1_1;4_7;1_4;10_10;11_9
13,6,4,south,5,12,south,1_2;11_2;5_2;4_3;0_6;12_6;10_7;7_4;11_1;7_11;12_0;6_8;2_0;5_1;9_12;4_12;12_5;3_4;2_9;11_10;1_6;9_3;7_10;7_3;6_1;12_10;8_12;11_0;5_9;9_9;6_12;3_10;5_8;2_12;6_9;12_11;7_0;11_7;10_2;5_11;6_2;12_8;12_2;1_10;8_4;4_11;6_5;7_12;11_6;1_7;3_7;2_10;10_8;9_1;12_4;0_8;1_0;3_11;0_0;3_0;9_8;11_5;7_5;6_0;6_6;1_1;7_6;9_5;12_9;8_6;12_12;4_4;5_4;8_1;8_5;4_10;4_2;4_9;2_4;10_11;6_3;1_12;10_0;4_0;2_11;0_9;10_3;1_8;12_3;9_2;0_3;0_5;11_12;6_7;4_8;2_3;8_8;7_7;8_11;4_5;9_7;2_2;2_8;3_12;8_2;0_12;0_7;2_1;6_10;0_4;7_8;6_11;9_6;3_9;12_1;2_7;8_3;3_6;3_2;8_7;11_4;5_3;1_4;11_9;3_8;10_4;11_3;1_3;4_6;0_10;10_10;5_6;7_9
8,6,4,south,5,2,east,6_7;0_0;1_6;5_4;6_5;5_6;4_6;7_2;5_7;6_6;7_5;5_1;2_6;7_3;3_4;1_4;7_1;6_1;3_6;1_2;3_3;4_2;4_1;6_3;0_4;7_6;5_0;4_3;6_2;4_4;1_5;1_7;7_7;3_0;5_3;1_1;2_5;3_7;0_6
7,3,4,west,3,0,south,3_2;4_1;0_6;6_3;1_4;2_2;2_1;4_4;6_2;4_5;2_5;0_1;0_3;4_3;6_1;5_4;3_3;4_2;6_5;2_6;1_1;0_4;4_6;2_0;2_3;3_5;0_5;1_6;6_4;1_3;5_2
13,11,10,north,12,0,west,11_0;8_9;12_1;10_2;0_10;12_4;10_7;5_9;1_5;4_10;8_2;7_9;5_1;9_5;6_3;7_12;2_10;4_7;6_7;5_12;6_4;2_7;8_3;10_9;7_7;10_1;11_2;1_7;6_10;0_3;2_8;3_6;2_5;12_11;11_12;5_0;11_8;0_5;12_9;3_5;2_1;1_9;8_10;4_0;4_12;9_1;7_6;9_9;1_6;5_6;11_6;3_11;2_2;4_6;7_0;7_1;2_3;3_2;12_12;6_9;6_5;7_3;8_7;9_3;0_2;9_10;6_6;2_11;8_12;11_11;10_10;0_0;2_9;3_8;1_12;12_2;12_10;4_4;5_7;0_11;3_9;9_8;9_6;5_11;0_6;11_9;0_4;0_1;1_2;11_7;9_7;12_3;10_11;5_4;3_1;7_10;6_1;9_11;5_3;10_3;1_1;11_5;7_11;3_0;10_8;8_5;2_12;2_0;4_9;4_1;10_6;9_0;6_8;7_4;8_8;4_3;0_9;12_7;11_4;0_12;10_0;3_7;1_10;1_3;4_5;12_8;7_8;0_8;9_2;6_2;7_5
14,1,10,south,1,3,east,1_9;0_5;9_3;7_8;8_11;2_1;9_2;2_13;13_12;4_0;4_11;9_11;10_7;9_4;1_13;10_2;7_4;8_10;6_1;3_13;12_6;6_7;3_11;4_5;7_9;12_13;8_0;1_11;8_4;7_11;0_2;5_4;11_12;4_9;6_4;2_11;1_12;2_8;12_2;9_10;11_8;7_7;8_12;13_9;10_9;11_7;0_6;9_12;13_6;8_6;7_10;0_10;12_12;10_1;7_6;2_6;3_6;12_3;13_11;8_3;5_1;0_11;3_3;11_9;5_11;10_13;13_8;12_9;10_3;5_5;2_0;8_8;10_11;10_0;10_12;11_13;0_12;3_0;12_5;5_2;13_10;2_4;5_9;8_1;4_6;8_13;12_0;6_0;6_6;8_7;6_12;8_5;2_5;3_10;10_6;1_8;3_8;5_13;0_0;9_0;13_1;1_1;0_3;4_4;3_9;5_10;9_1;7_0;6_9;0_9;12_1;12_11;11_6;1_5;12_4;11_10;12_8;5_12;11_4;13_13;11_1;13_5;7_2;9_9;0_13;4_7;10_10;10_8;2_2;1_0;6_13;5_8;6_10;7_3;3_12;6_2;2_10;1_2;12_7;0_1;11_11;9_6;1_4;0_7;5_7;7_1;12_10;4_13;13_2;9_7
7,4,1,west,3,5,east,5_1;5_2;0_4;1_0;6_1;4_2;5_5;1_4;1_5;0_2;6_3;0_5;4_4;6_4;2_2;3_0;0_3;3_3;6_6;5_0;5_3;0_0;2_3;3_4;6_0;3_2;2_5;2_0;4_3;4_0;2_6
11,6,0,north,5,10,west,1_2;7_4;7_0;10_3;2_10;9_5;6_1;9_8;8_8;0_3;1_8;3_10;10_7;3_1;5_3;4_3;4_7;6_4;4_10;10_0;1_0;3_5;3_9;3_3;1_1;5_7;9_4;1_10;3_7;2_8;4_4;9_10;10_10;5_4;8_7;4_1;4_9;2_5;2_9;5_9;0_5;8_4;0_1;7_3;9_6;9_2;6_10;9_1;5_1;1_6;0_7;3_0;7_2;8_10;1_9;8_3;2_6;10_4;6_3;3_2;10_2;7_6;2_7;6_7;8_6;1_7;10_8;3_6;7_8;3_4;5_8;5_0;7_9;0_2;6_6;5_2;5_6;7_1;4_0
10,2,4,west,6,6,east,6_2;9_8;1_7;5_3;7_8;8_2;3_1;1_2;7_5;2_3;2_6;1_4;3_7;6_8;4_4;5_4;0_1;7_6;8_3;3_5;3_8;8_9;2_2;4_8;5_8;3_6;1_9;4_7;7_3;6_0;0_4;6_7;7_1;3_3;1_1;9_4;5_6;9_6;5_1;5_7;8_4;1_0;7_9;2_1;5_5;1_3;4_5;0_2;0_6;1_8;1_6;5_0;8_7;2_7;8_1;0_0;5_9;4_9;9_7;4_6;3_2;9_3;0_3;6_9;8_6;0_8;7_2;4_3;6_5;3_4;1_5;0_5;7_7;2_9;9_9;8_5;9_0;4_2;4_0
